PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Country	Year	id
0.531793936140065	0.174159483891555	4.86654029949765	-0.158876916559795	0.693021634941299	-0.460438157654202	0.9549317708363	-0.393440550581882	0.706066066581428	1.51807211540959	Kenya	2014	PC0167-C
-4.02406574429715	0.94807702914589	-0.182649795533323	-3.63402551674908	-0.305837621299786	2.28538270220428	-2.31102416323536	1.29526834514306	-1.25639458981654	-0.177051175965478	Kenya	2014	PC0169-C
-4.01920003153546	0.970202767204965	-0.266434355961439	-3.50967258455076	-0.36845546001884	2.33761258403689	-2.43058020042498	1.36259986895056	-1.214544257832	-0.215620789864472	Kenya	2014	PC0170-C
-1.66844731385155	0.471717045459543	0.645746475051242	0.137344857263896	0.799959325194097	1.99362661399913	-0.337985905776542	1.02072447200132	-0.443165577550138	-0.15234702256392	Kenya	2014	PC0172-C
5.68597803724429	-0.0195598051457552	-0.495760433242364	2.74344099375529	-1.32754928294156	-5.30170509411878	0.541967049714004	3.85378339072857	-0.939245908136335	-0.867989966866999	Kenya	2014	PC0173-C
-2.66860649357165	0.6517925983379	-1.38064509507147	1.53143037896563	-2.8185648830868	-1.85088535118998	-0.821981441227325	0.919391619314684	-0.400843883485891	2.40035887876299	Kenya	2014	PC0174-C
-4.67150053565663	-2.35255781382389	2.00887702576226	-0.840329701278582	-0.36378677971323	-0.132864002973467	0.684434448289571	-1.10341217926751	-0.983688274305935	-0.490450767261833	Kenya	2014	PC0178-C
-3.41968532114751	-1.0424419241734	-0.0451621263907446	-0.908349392215214	-0.398338812145207	-0.228517689543067	0.758617312220562	-0.441502992954239	-0.664662509135358	0.832463226100537	Kenya	2014	PC0180-C
-0.0507914988898071	-0.679772318595546	0.246834796336538	5.92395528014294	1.04144343499048	3.70502113652978	-1.27009343411131	0.421499061209566	1.75378675901982	-1.4539751238505	Kenya	2014	PC0183-C
-2.17930162597801	-0.704663095027722	4.21631109307015	-1.17934311258382	3.38171191740908	-1.18229581064387	2.47462457946746	-1.83568325753772	0.127364761960194	4.61529587712259	Kenya	2014	PC0184-C
-4.06510152760132	2.90774024345414	-0.116600477728619	-2.12211985723542	-1.45428430801003	0.993475398516102	-0.621382843611186	1.32958773155228	-0.420150836882937	-1.54870004803861	Kenya	2014	PC0186-C
1.11401411549109	-0.0930724527416626	-1.23485707724332	-0.191857729213337	-1.25079948809202	0.516558983507263	-0.664559078881052	-0.655383104191007	-0.906783469238684	0.125932542308264	Kenya	2014	PC0187-C
1.35152244067659	-0.139870040793423	1.70442696447036	1.11866580050085	0.463566373620189	-1.58702257359075	-0.815176527889025	0.595939353586559	0.67443431159546	0.338322586271944	Kenya	2014	PC0188-C
-0.856715333512625	0.33699730892853	-0.219108578965953	1.43801624933412	-1.49057629976496	-0.188663980591135	-1.58909017312728	-0.0950812691871433	0.984615555430806	-1.39884899050338	Kenya	2014	PC0189-C
-2.62074300788925	1.68127445215966	-0.999835533115311	1.63278833735392	-2.01651954761706	0.539905087765301	-0.68466804349147	-0.0727502252626273	0.901254113784405	-1.04732814879382	Kenya	2014	PC0191-C
-3.15975245169846	-1.10516620260252	-0.732240914932295	2.42153156285879	-1.1087591451322	-4.95823948681539	-1.36140505390168	0.556663023596747	-1.33775233053712	1.54700415466281	Kenya	2014	PC0193-C
-5.36693106423545	1.54093928826626	2.66719717453713	-3.71300449001979	-1.51174270832045	0.319278097249396	0.0124686196580952	-0.234016389180317	-0.632922518713725	-0.582379318943767	Kenya	2014	PC0197-C
-0.00853223318270674	-0.87779221641848	1.03794418276465	6.01733342809091	0.36784204733078	2.98937693907379	-0.731078598140812	0.615866070130921	1.41960265054845	-0.982606828113474	Kenya	2014	PC0198-C
-2.57301882453799	1.1194691029327	-0.455409412389305	0.221285571941916	-2.00934080307459	0.670154527794968	1.62020813216871	1.708203489208	3.32051574337477	-0.332068055861307	Kenya	2014	PC0199-C
3.2412327306705	-0.492348865965501	-0.426395157518406	-0.368333564337167	0.590318894873622	1.84478366112212	-1.09895825289092	0.733097211510093	-1.61835002275111	-1.57429199371784	Kenya	2014	PC0200-C
-1.79542950478774	0.138395179669007	0.619769278149567	0.995283623670408	-2.07363235111441	-1.48542727500679	-1.93121271489502	-1.91309299848484	0.637806046113911	-0.149283647413621	Kenya	2014	PC0201-C
0.650085647695095	0.762568651946784	-1.43427235272141	0.0341242081169695	-0.992675767461519	-1.29263150380458	-0.968551905725008	2.20713170479815	-0.546610112342214	-0.625624007338746	Kenya	2014	PC0202-C
-3.70480845866327	-1.3289495933888	-0.517017128294969	2.59418206750258	-1.48105937942701	1.1449887488968	-2.71886993361277	-1.16459170654722	-1.64455384463641	-1.98891609601813	Kenya	2014	PC0206-C
1.26309897761034	2.30346867751098	-0.11724424010414	-5.48624054024033	-2.26800376324502	-0.529723889418578	-5.30636393918876	-0.067705045696051	-2.42404067944831	-2.36264790383546	Kenya	2014	PC0208-C
-2.70570525542514	0.353074109362118	-3.18927486037579	-0.238236025347836	1.42269685877307	0.30302774586458	-2.47478081653824	2.56954099987772	-1.39726158535681	1.79502772258304	Kenya	2014	PC0209-C
-0.350058380815639	0.0489008171011429	1.44860189280474	0.283189001501339	-2.41371774776262	-1.0877834919532	-1.68690783458149	-1.07076405762722	-0.553217453541313	0.407024588272202	Kenya	2014	PC0213-C
-1.45794278079061	-2.51619562494946	-1.04323019172931	2.50783228293717	-1.31698699504584	2.78304436325167	0.197550327138288	-0.655940716267336	-0.905127473714351	-0.941943745712726	Kenya	2014	PC0220-C
-2.82856734123373	-0.477596567177612	-4.61128090466369	-1.95299018684368	-3.28713382812611	1.41460389075118	0.473253264693568	-0.433226347533137	-1.16013406262839	-0.498960831740914	Kenya	2014	PC0229-C
-0.646306067205359	1.69416627609807	0.461222330120053	4.02036319665712	-1.31619888135684	2.37178355698116	-0.207785400421	0.165312608938684	1.20077642834061	-0.379468916146881	Kenya	2014	PC0231-C
-2.26314463898327	-0.916642536261529	1.88952498751166	0.882002329456052	0.465692478492945	0.172325797969756	-0.200510100210507	-0.0696896625833525	0.31927817577193	1.37868997137398	Kenya	2014	PC0232-C
-0.318416981394806	0.523307909358968	0.581905417765361	1.25431815323211	-1.4927134412251	1.91667994053823	2.86170204774574	0.0578224931219288	0.284668413649912	-0.354729556015183	Kenya	2014	PC0233-C
-0.673105746308127	-1.94523831003937	-2.04814470840541	1.85905295406628	1.28057107791238	1.19055950623425	0.778717620124796	0.865953611931836	-1.72470318368869	2.94035102593128	Kenya	2014	PC0236-C
-3.15628720413836	-2.37589420041854	-0.569935462811306	0.715843188395062	0.247501294543841	2.77860100783365	-2.00297709294881	0.908010755221509	-3.77449469717364	0.58817370784104	Kenya	2014	PC0245-C
-1.41799458793184	4.12099264505123	-2.96772118708028	0.439975558945238	-0.0819360350421816	3.48725269688968	-0.404267279943681	2.50267663867242	0.897550846304112	-1.14000959671798	Kenya	2014	PC0246-C
-2.99042286783739	-0.483505469037841	0.875962970883233	1.6695470613024	0.563686476781957	0.00786040961669032	-0.357341865016912	-0.921695206015075	-0.913629875821168	0.489297091753608	Kenya	2014	PC0252-C
0.788457785589354	0.61301612244209	-1.07639118329168	1.08169396580108	-0.235405871241959	-1.36344527073405	-0.54819054893406	0.957551112276338	-0.587677974033654	-0.856831020226165	Kenya	2014	PC0254-C
-1.21588232362557	0.190570933690878	-1.35630192317363	3.55765699554539	2.01095428954131	0.891290378873801	0.4797420467429	2.4177484541768	-0.951000024979499	-1.27646765068835	Kenya	2014	PC0255-C
-2.85717819366909	-0.520488129970514	2.79329068938575	0.417728275025596	0.997562454936564	0.654406298240418	0.423883560857145	-0.650674287397313	0.468092438421577	0.506155745280078	Kenya	2014	PC0256-C
-0.863254348998266	0.282809318907414	-0.307636063586896	1.21751852811047	0.418133317530715	-0.625862454812022	-1.36178371526895	1.31415167015588	-0.834657853686734	1.05153118341614	Kenya	2014	PC0257-C
0.621964293858128	-0.227143358980622	-0.20118109970709	1.69620135306818	-1.38419219599089	-3.00031307370749	-0.829333128467027	1.04999563322049	-0.3442143136508	-0.524931179962665	Kenya	2014	PC0258-C
5.33139521146357	-4.90874482874146	-1.58953397418617	0.226997273182397	-2.15429174132462	0.387153523400485	0.439857685246505	-1.64706587859122	0.709495305364963	-0.686382288256479	Kenya	2014	PC0259-C
-2.28509019615343	-2.22250642771052	-0.220609209517431	-0.0266527989381995	0.0527785166513593	-0.00770357939954718	-0.167417121760642	0.0659951915182834	-1.63051450436382	0.413255530246625	Kenya	2014	PC0262-C
0.613475784665639	1.16789334120674	-0.347400911100272	-1.04695232555053	-1.6405946291045	-0.140915392485328	0.799509206912065	0.129220019904314	0.680845846329715	-1.10361012621964	Kenya	2014	PC0263-C
0.804455252418909	-0.395647130091462	-2.16660196140892	0.258700512267573	-1.25626527264168	-1.03488478454395	0.171056928777189	1.19996750787704	-1.50075964261073	-0.113855904155305	Kenya	2014	PC0265-C
-1.48641928361252	-0.229435771775485	0.926568249368142	-2.74832278012118	-0.269226378715281	-0.355996279158517	-2.08597174019747	0.00110747830888073	-0.159986938968668	-0.62762137278553	Kenya	2014	PC0268-C
-2.4501005699266	1.23408804090538	-0.90210291062372	0.984440207347058	-0.214751851968675	0.801145781495551	-0.983456803841531	0.419157550561275	-0.226721377014049	-0.590502698688625	Kenya	2014	PC0269-C
-2.75520962736074	-5.76137494823927	-3.26181965821782	0.705643161378847	-2.40968050039999	-0.697418454787305	0.905508368420465	-1.2158352123736	-0.883870591805131	2.92955794665464	Kenya	2014	PC0273-C
-3.66362865422313	0.420093390374411	-0.0867406108250481	-0.699146850474995	-1.2867164808313	0.335719842701778	-2.00785693375089	1.23255416538765	-0.670181194386285	0.550101481989698	Kenya	2014	PC0276-C
-4.80728764308286	-0.690543353953045	3.27157277986009	-0.896647693871939	-2.770670104612	-0.171712718336163	-1.18013152506814	-0.767339331874755	-0.518084742506561	0.0874300623111243	Kenya	2014	PC0277-C
0.131226239448213	1.26133232824389	2.42375384850482	-1.76497226517902	-0.228591657772659	-0.182720562342736	-1.05918552784061	0.52422166348908	-0.00431722497278864	1.47647407944518	Kenya	2014	PC0278-C
-2.98565040371768	1.12162789820474	-3.3609492670453	-0.858808852393178	0.199548671268726	-0.178517260703991	-1.8754864284018	0.662940986464863	-2.71079508744144	1.42674954315852	Kenya	2014	PC0282-C
-2.80416671974629	-2.74644118799881	4.17253111612411	2.3044044128502	0.229805907083766	-3.68093921665627	1.62680412843526	0.278161248637089	0.199069105884071	1.15437777817824	Kenya	2014	PC0287-C
2.35123685217454	-2.46882242334789	-2.24527172242072	-1.224920488639	-0.89112433558253	-0.0921350263089501	0.510311149550379	-1.32663344392526	-0.186459213250627	2.20356032803208	Kenya	2014	PC0288-C
0.892417919943684	0.224837759698481	-0.641095004039615	0.127147052689262	-1.51514744753645	0.0564437048263208	-0.0713887721670393	0.550485115308693	-0.465598951854924	-1.0472863042379	Kenya	2014	PC0293-C
-0.490069014213585	-2.24064490187477	-0.325682605918604	-1.33087398695274	-1.1513927966085	-0.200355189818434	-0.0264722935379097	0.105344008234046	-1.40394726483087	0.163523789115894	Kenya	2014	PC0295-C
-3.28465715601052	-2.3764065556017	1.3197332277933	-1.37010307614169	-0.132650852762409	-0.0371080947206651	3.57502151382841	-0.398928067736545	0.961108002016687	2.33799907804536	Kenya	2014	PC0296-C
-3.40829541759074	0.93587709173483	-2.48619802396172	-0.318649230294161	-3.70466814254977	-0.88502073059803	-2.28218200660072	1.16057542920199	0.119187069316162	-0.699829018423433	Kenya	2014	PC0301-C
-3.85896886545865	-1.13638559727613	-3.32374782253303	0.278936191933241	-0.642176353310906	-1.84129160189219	-0.964463823767511	5.11410125092001	-0.36654615670839	1.62415092775649	Kenya	2014	PC0302-C
